timestamp,elapsed_sec,seq,direction,payload_size_bytes,sample_rate,channels,encoding,samples_per_channel,dt_since_previous_sec
1778637771.856464,37.02664875984192,212,rx,2730,16000,1,pcm_u8,2730,0.17200613021850586
1778637772.0275831,37.19776797294617,213,rx,2730,16000,1,pcm_u8,2730,0.17111921310424805
1778637772.1948307,37.365015506744385,214,rx,2730,16000,1,pcm_u8,2730,0.16724753379821777
1778637772.3649995,37.535184383392334,215,rx,2730,16000,1,pcm_u8,2730,0.17016887664794922
1778637772.5421364,37.712321281433105,216,rx,2730,16000,1,pcm_u8,2730,0.17713689804077148
1778637772.7057831,37.87596797943115,217,rx,2730,16000,1,pcm_u8,2730,0.16364669799804688
1778637772.8785625,38.048747301101685,218,rx,2730,16000,1,pcm_u8,2730,0.17277932167053223
1778637773.0496187,38.21980357170105,219,rx,2730,16000,1,pcm_u8,2730,0.17105627059936523
1778637773.2178931,38.38807797431946,220,rx,2730,16000,1,pcm_u8,2730,0.1682744026184082
1778637773.3905575,38.56074237823486,221,rx,2730,16000,1,pcm_u8,2730,0.17266440391540527
1778637773.5591218,38.72930669784546,222,rx,2730,16000,1,pcm_u8,2730,0.1685643196105957
1778637773.73405,38.904234886169434,223,rx,2730,16000,1,pcm_u8,2730,0.1749281883239746
1778637773.9030411,39.07322597503662,224,rx,2730,16000,1,pcm_u8,2730,0.1689910888671875
1778637774.0726244,39.2428092956543,225,rx,2730,16000,1,pcm_u8,2730,0.16958332061767578
1778637774.2615223,39.43170714378357,226,rx,2730,16000,1,pcm_u8,2730,0.18889784812927246
1778637774.414127,39.584311962127686,227,rx,2730,16000,1,pcm_u8,2730,0.1526048183441162
1778637774.5851736,39.75535845756531,228,rx,2730,16000,1,pcm_u8,2730,0.17104649543762207
1778637774.7542813,39.924466133117676,229,rx,2730,16000,1,pcm_u8,2730,0.16910767555236816
1778637774.925702,40.09588694572449,230,rx,2730,16000,1,pcm_u8,2730,0.17142081260681152
1778637775.1000185,40.27020335197449,231,rx,2730,16000,1,pcm_u8,2730,0.17431640625
1778637775.2674603,40.43764519691467,232,rx,2730,16000,1,pcm_u8,2730,0.16744184494018555
1778637775.4441292,40.61431407928467,233,rx,2730,16000,1,pcm_u8,2730,0.17666888236999512
1778637775.6093853,40.77957010269165,234,rx,2730,16000,1,pcm_u8,2730,0.16525602340698242
1778637775.7740731,40.944257974624634,235,rx,2730,16000,1,pcm_u8,2730,0.1646878719329834
1778637775.9527736,41.12295842170715,236,rx,2730,16000,1,pcm_u8,2730,0.17870044708251953
1778637776.1161735,41.28635835647583,237,rx,2730,16000,1,pcm_u8,2730,0.16339993476867676
1778637776.288247,41.45843195915222,238,rx,2730,16000,1,pcm_u8,2730,0.1720736026763916
1778637776.4700751,41.640259981155396,239,rx,2730,16000,1,pcm_u8,2730,0.18182802200317383
1778637776.6279972,41.798182010650635,240,rx,2730,16000,1,pcm_u8,2730,0.15792202949523926
1778637776.8063247,41.97650957107544,241,rx,2730,16000,1,pcm_u8,2730,0.1783275604248047
1778637776.976757,42.146941900253296,242,rx,2730,16000,1,pcm_u8,2730,0.17043232917785645
1778637777.1424358,42.312620639801025,243,rx,2730,16000,1,pcm_u8,2730,0.1656787395477295
1778637777.3110092,42.48119401931763,244,rx,2730,16000,1,pcm_u8,2730,0.16857337951660156
1778637777.481779,42.65196394920349,245,rx,2730,16000,1,pcm_u8,2730,0.17076992988586426
1778637777.6544948,42.8246796131134,246,rx,2730,16000,1,pcm_u8,2730,0.1727156639099121
1778637777.8227031,42.9928879737854,247,rx,2730,16000,1,pcm_u8,2730,0.16820836067199707
1778637777.9936743,43.163859128952026,248,rx,2730,16000,1,pcm_u8,2730,0.17097115516662598
1778637778.1644773,43.334662199020386,249,rx,2730,16000,1,pcm_u8,2730,0.17080307006835938
1778637778.340518,43.51070284843445,250,rx,2730,16000,1,pcm_u8,2730,0.1760406494140625
1778637778.5052872,43.675472021102905,251,rx,2730,16000,1,pcm_u8,2730,0.16476917266845703
1778637778.6818292,43.85201406478882,252,rx,2730,16000,1,pcm_u8,2730,0.17654204368591309
1778637778.84752,44.01770496368408,253,rx,2730,16000,1,pcm_u8,2730,0.16569089889526367
1778637779.0183766,44.18856143951416,254,rx,2730,16000,1,pcm_u8,2730,0.17085647583007812
1778637779.203312,44.373496770858765,255,rx,2730,16000,1,pcm_u8,2730,0.1849353313446045
1778637779.3592155,44.52940034866333,256,rx,2730,16000,1,pcm_u8,2730,0.15590357780456543
1778637779.5300074,44.70019221305847,257,rx,2730,16000,1,pcm_u8,2730,0.1707918643951416
1778637779.6999843,44.870169162750244,258,rx,2730,16000,1,pcm_u8,2730,0.16997694969177246
1778637779.871087,45.041271924972534,259,rx,2730,16000,1,pcm_u8,2730,0.17110276222229004
1778637780.0429292,45.21311402320862,260,rx,2730,16000,1,pcm_u8,2730,0.17184209823608398
1778637780.2124338,45.38261866569519,261,rx,2730,16000,1,pcm_u8,2730,0.16950464248657227
1778637780.382817,45.55300188064575,262,rx,2730,16000,1,pcm_u8,2730,0.17038321495056152
1778637780.554538,45.72472286224365,263,rx,2730,16000,1,pcm_u8,2730,0.1717209815979004
1778637780.7285876,45.89877247810364,264,rx,2730,16000,1,pcm_u8,2730,0.17404961585998535
1778637780.8977518,46.06793665885925,265,rx,2730,16000,1,pcm_u8,2730,0.16916418075561523
1778637781.072103,46.2422878742218,266,rx,2730,16000,1,pcm_u8,2730,0.17435121536254883
1778637781.2488384,46.419023275375366,267,rx,2730,16000,1,pcm_u8,2730,0.17673540115356445
1778637781.4113483,46.58153319358826,268,rx,2730,16000,1,pcm_u8,2730,0.16250991821289062
1778637781.5977614,46.76794624328613,269,rx,2730,16000,1,pcm_u8,2730,0.18641304969787598
1778637781.753616,46.92380094528198,270,rx,2730,16000,1,pcm_u8,2730,0.1558547019958496
1778637781.9264424,47.0966272354126,271,rx,2730,16000,1,pcm_u8,2730,0.17282629013061523
1778637782.094049,47.26423382759094,272,rx,2730,16000,1,pcm_u8,2730,0.16760659217834473
1778637782.2646582,47.43484306335449,273,rx,2730,16000,1,pcm_u8,2730,0.1706092357635498
1778637782.4361207,47.60630559921265,274,rx,2730,16000,1,pcm_u8,2730,0.1714625358581543
1778637782.6077268,47.77791166305542,275,rx,2730,16000,1,pcm_u8,2730,0.17160606384277344
1778637782.7777846,47.94796943664551,276,rx,2730,16000,1,pcm_u8,2730,0.1700577735900879
1778637782.9465668,48.1167516708374,277,rx,2730,16000,1,pcm_u8,2730,0.16878223419189453
1778637783.1149926,48.28517746925354,278,rx,2730,16000,1,pcm_u8,2730,0.1684257984161377
1778637783.2874925,48.457677364349365,279,rx,2730,16000,1,pcm_u8,2730,0.1724998950958252
1778637783.455922,48.62610673904419,280,rx,2730,16000,1,pcm_u8,2730,0.16842937469482422
