timestamp,elapsed_sec,seq,payload_size_bytes,format,dt_since_previous_sec
1778636090.102726,336.8802840709686,6676,14867,jpeg,0.053508758544921875
1778636090.1496015,336.9271595478058,6677,14850,jpeg,0.0468754768371582
1778636090.2091537,336.9867117404938,6678,14870,jpeg,0.05955219268798828
1778636090.2490048,337.02656292915344,6679,14869,jpeg,0.03985118865966797
1778636090.296853,337.07441115379333,6680,14850,jpeg,0.04784822463989258
1778636090.351177,337.1287350654602,6681,14855,jpeg,0.05432391166687012
1778636090.3947093,337.1722674369812,6682,14863,jpeg,0.043532371520996094
1778636090.448359,337.2259171009064,6683,14865,jpeg,0.0536496639251709
1778636090.4967947,337.27435278892517,6684,14866,jpeg,0.04843568801879883
1778636090.550043,337.3276011943817,6685,14834,jpeg,0.05324840545654297
1778636090.5994613,337.377019405365,6686,14880,jpeg,0.04941821098327637
1778636090.6482992,337.42585730552673,6687,14884,jpeg,0.048837900161743164
1778636090.693907,337.4714651107788,6688,14873,jpeg,0.045607805252075195
1778636090.745452,337.52301001548767,6689,14871,jpeg,0.051544904708862305
1778636090.7970314,337.5745894908905,6690,14886,jpeg,0.05157947540283203
1778636090.843365,337.62092304229736,6691,14875,jpeg,0.04633355140686035
1778636090.8957806,337.6733386516571,6692,14872,jpeg,0.05241560935974121
1778636090.9471037,337.7246618270874,6693,14902,jpeg,0.05132317543029785
1778636090.9938614,337.7714195251465,6694,14863,jpeg,0.04675769805908203
1778636091.0470932,337.8246512413025,6695,14873,jpeg,0.05323171615600586
1778636091.097512,337.87507009506226,6696,14840,jpeg,0.050418853759765625
1778636091.14312,337.9206781387329,6697,14898,jpeg,0.0456080436706543
1778636091.1964474,337.97400546073914,6698,14875,jpeg,0.053327322006225586
1778636091.2453213,338.0228793621063,6699,14874,jpeg,0.0488739013671875
1778636091.2947133,338.0722713470459,6700,14899,jpeg,0.049391984939575195
1778636091.3453453,338.1229033470154,6701,14913,jpeg,0.05063199996948242
1778636091.4006011,338.17815923690796,6702,14877,jpeg,0.055255889892578125
1778636091.4467368,338.22429490089417,6703,14882,jpeg,0.046135663986206055
1778636091.4985878,338.2761459350586,6704,14890,jpeg,0.05185103416442871
1778636091.5583055,338.3358635902405,6705,14895,jpeg,0.059717655181884766
1778636091.5983267,338.37588477134705,6706,14862,jpeg,0.04002118110656738
1778636091.9316487,338.7092068195343,6707,14865,jpeg,0.33332204818725586
1778636091.9407258,338.71828389167786,6708,14832,jpeg,0.009077072143554688
1778636091.9460623,338.7236204147339,6709,14831,jpeg,0.0053365230560302734
1778636093.2602572,340.0378153324127,6710,14819,jpeg,1.314194917678833
1778636093.265896,340.04345417022705,6711,14834,jpeg,0.005638837814331055
1778636093.2697062,340.0472643375397,6712,14842,jpeg,0.0038101673126220703
1778636093.6594183,340.4369764328003,6713,14866,jpeg,0.3897120952606201
1778636094.259818,341.03737616539,6714,14859,jpeg,0.6003997325897217
1778636094.2709756,341.0485336780548,6715,14822,jpeg,0.011157512664794922
1778636094.2776713,341.0552294254303,6716,14842,jpeg,0.006695747375488281
1778636094.2818727,341.0594308376312,6717,14861,jpeg,0.004201412200927734
1778636094.2852485,341.0628066062927,6718,14839,jpeg,0.0033757686614990234
1778636094.28958,341.06713819503784,6719,14844,jpeg,0.0043315887451171875
1778636094.2923121,341.06987023353577,6720,14830,jpeg,0.0027320384979248047
1778636094.295774,341.0733320713043,6721,14827,jpeg,0.0034618377685546875
1778636094.2983618,341.0759198665619,6722,14842,jpeg,0.0025877952575683594
1778636094.3073404,341.0848984718323,6723,14842,jpeg,0.008978605270385742
1778636094.3093758,341.08693385124207,6724,14839,jpeg,0.002035379409790039
1778636094.3113382,341.08889627456665,6725,14842,jpeg,0.001962423324584961
1778636094.313299,341.0908570289612,6726,14869,jpeg,0.00196075439453125
1778636094.3152077,341.09276580810547,6727,14867,jpeg,0.0019087791442871094
1778636094.3176484,341.09520649909973,6728,14854,jpeg,0.0024406909942626953
1778636094.32112,341.09867811203003,6729,14839,jpeg,0.0034716129302978516
1778636094.3441303,341.1216883659363,6730,14830,jpeg,0.02301025390625
1778636094.392808,341.17036604881287,6731,14845,jpeg,0.048677682876586914
1778636094.447583,341.2251410484314,6732,13793,jpeg,0.05477499961853027
1778636094.4965851,341.27414321899414,6733,13946,jpeg,0.04900217056274414
1778636094.547682,341.32524013519287,6734,13911,jpeg,0.05109691619873047
1778636094.591786,341.369343996048,6735,13751,jpeg,0.04410386085510254
1778636094.6479332,341.4254913330078,6736,13731,jpeg,0.05614733695983887
